image_path,source_dataset,original_label,normalized_label,label_source,confidence,verification_status
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Cardigans-id_00000920-02_1_front.jpg,deepfashion,"The upper clothing has sleeves cut off, chiffon fabric and graphic patterns. It has a v-shape neckline. This person also wears an outer clothing, with",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00007548-01_7_additional.jpg,deepfashion,"The shirt the lady wears has long sleeves, its fabric is cotton, and it has lattice patterns. The shirt has a lapel neckline.",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\MEN-Tees_Tanks-id_00006030-01_2_side.jpg,deepfashion,"His tank shirt has sleeves cut off, cotton fabric and graphic patterns. This gentleman has a hat in his head.",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Skirts-id_00004505-05_1_front.jpg,deepfashion,This person wears a tank tank shirt with solid color patterns. The tank shirt is with cotton fabric. It has a v-shape neckline. This person wears a sh,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Cardigans-id_00003542-03_1_front.jpg,deepfashion,The person is wearing a medium-sleeve shirt with solid color patterns. The shirt is with chiffon fabric. It has a round neckline. The outer clothing t,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Skirts-id_00007202-02_4_full.jpg,deepfashion,This female wears a sleeveless tank top with stripe patterns and a three-point skirt. The tank top is with cotton fabric and its neckline is round. Th,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Sweaters-id_00002823-03_1_front.jpg,deepfashion,The person is wearing a medium-sleeve shirt with graphic patterns. The shirt is with cotton fabric and its neckline is round. The shorts the person we,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\MEN-Sweaters-id_00001008-04_7_additional.jpg,deepfashion,The guy is wearing a long-sleeve shirt with solid color patterns. The shirt is with cotton fabric and its neckline is stand. The trousers the guy wear,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Sweatshirts_Hoodies-id_00000726-01_7_additional.jpg,deepfashion,"The shirt this person wears has long sleeves, its fabric is cotton, and it has pure color patterns. This female wears a ring.",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\MEN-Tees_Tanks-id_00001774-31_2_side.jpg,deepfashion,The person wears a short-sleeve T-shirt with pure color patterns. The T-shirt is with cotton fabric and its neckline is v-shape.,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Graphic_Tees-id_00001257-01_3_back.jpg,deepfashion,The T-shirt this female wears has short sleeves and its fabric is cotton. The pattern of it is solid color. There is a ring on her finger.,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00001130-01_7_additional.jpg,deepfashion,"Her tank top has no sleeves, cotton fabric and graphic patterns. This person wears a ring.",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Sweaters-id_00000533-05_1_front.jpg,deepfashion,This female wears a long-sleeve sweater with pure color patterns. The sweater is with cotton fabric and it has a crew neckline. This person also wears,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Skirts-id_00002986-03_1_front.jpg,deepfashion,The female is wearing a sleeveless tank shirt with pure color patterns. The tank shirt is with cotton fabric. It has a crew neckline. The skirt the fe,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Rompers_Jumpsuits-id_00006235-01_2_side.jpg,deepfashion,"The tank top the person wears has sleeves cut off and it is with cotton fabric and pure color patterns. The person wears a long pants, with cotton fab",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00003422-04_7_additional.jpg,deepfashion,This woman is wearing a tank tank shirt with graphic patterns. The tank shirt is with cotton fabric. This woman wears a three-point pants. The pants a,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00000293-02_2_side.jpg,deepfashion,"The tank shirt this female wears has sleeves cut off and its fabric is cotton. The pattern of it is graphic. This female wears a three-point pants, wi",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Blouses_Shirts-id_00005382-02_7_additional.jpg,deepfashion,"Her tank shirt has no sleeves, chiffon fabric and floral patterns. This female wears a three-point pants. The pants are with cotton fabric and pure co",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00001634-06_1_front.jpg,deepfashion,"Her T-shirt has short sleeves, cotton fabric and pure color patterns. It has a round neckline. The shorts the person wears is of three-point length. T",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00003343-19_1_front.jpg,deepfashion,This female wears a sleeveless tank top with solid color patterns. The tank top is with cotton fabric and it has a crew neckline. There is an accessor,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00003326-03_4_full.jpg,deepfashion,"Her shirt has short sleeves, cotton fabric and solid color patterns. The neckline of it is crew. The lady wears a short pants. The pants are with cott",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Cardigans-id_00001908-01_4_full.jpg,deepfashion,This lady is wearing a long-sleeve sweater with solid color patterns and a medium pants. The sweater is with cotton fabric and its neckline is stand. ,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00000537-07_7_additional.jpg,deepfashion,This person is wearing a sleeveless tank shirt with pure color patterns. The tank shirt is with cotton fabric. The shorts this person wears is of thre,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00007036-02_7_additional.jpg,deepfashion,The tank shirt the lady wears has sleeves cut off and it is with cotton fabric and solid color patterns. There is an accessory in his her neck.,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\MEN-Tees_Tanks-id_00007553-05_2_side.jpg,deepfashion,This man is wearing a short-sleeve shirt with color block patterns. The shirt is with cotton fabric. It has a round neckline.,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00000512-06_3_back.jpg,deepfashion,The shirt this lady wears has short sleeves and it is with cotton fabric and striped patterns. There is a belt on her waist.,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00002575-02_7_additional.jpg,deepfashion,The shirt this person wears has long sleeves and its fabric is cotton. The pattern of it is graphic. It has a crew neckline. This person wears a three,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Jackets_Coats-id_00004238-01_3_back.jpg,deepfashion,"The upper clothing has long sleeves, cotton fabric and graphic patterns. This lady wears a ring. This person has neckwear.",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00003403-03_4_full.jpg,deepfashion,The tank shirt the person wears has no sleeves and its fabric is cotton. The pattern of it is floral. It has a suspenders neckline. The person wears a,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00004509-02_2_side.jpg,deepfashion,"Her tank top has sleeves cut off, cotton fabric and solid color patterns. The neckline of it is suspenders. The shorts this lady wears is of three-poi",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\MEN-Tees_Tanks-id_00000572-01_7_additional.jpg,deepfashion,This guy wears a short-sleeve T-shirt with graphic patterns. The T-shirt is with cotton fabric. There is an accessory in his his neck. This gentleman ,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\MEN-Pants-id_00000290-05_7_additional.jpg,deepfashion,This gentleman is wearing a long-sleeve shirt with solid color patterns. The shirt is with cotton fabric. It has a lapel neckline. This gentleman wear,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Jackets_Coats-id_00004609-01_4_full.jpg,deepfashion,"The upper clothing has long sleeves, cotton fabric and pure color patterns. It has a crew neckline. The lower clothing is of long length. The fabric i",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Sweatshirts_Hoodies-id_00001326-03_3_back.jpg,deepfashion,This person wears a long-sleeve sweater with pure color patterns. The sweater is with knitting fabric. The pants this person wears is of three-point l,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Skirts-id_00001852-03_1_front.jpg,deepfashion,"The upper clothing has no sleeves, cotton fabric and pure color patterns. It has a crew neckline. The lower clothing is of three-point length. The fab",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\MEN-Tees_Tanks-id_00003903-01_2_side.jpg,deepfashion,The person wears a short-sleeve T-shirt with graphic patterns. The T-shirt is with cotton fabric and its neckline is round.,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\MEN-Tees_Tanks-id_00000755-03_1_front.jpg,deepfashion,"The upper clothing has short sleeves, cotton fabric and solid color patterns. The neckline of it is round.",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Shorts-id_00001786-04_1_front.jpg,deepfashion,This lady is wearing a sleeveless tank top with pure color patterns. The tank top is with cotton fabric and its neckline is suspenders. This lady wear,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Blouses_Shirts-id_00005967-01_1_front.jpg,deepfashion,"The upper clothing has long sleeves, cotton fabric and solid color patterns. The neckline of it is crew.",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Rompers_Jumpsuits-id_00002412-04_2_side.jpg,deepfashion,"The tank shirt the lady wears has no sleeves and it is with cotton fabric and solid color patterns. The lady wears a long pants, with cotton fabric an",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\MEN-Tees_Tanks-id_00007723-11_3_back.jpg,deepfashion,The shirt the guy wears has long sleeves and its fabric is cotton. The pattern of it is solid color. The person wears a hat.,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00005129-01_2_side.jpg,deepfashion,This woman is wearing a long-sleeve shirt with other patterns and a three-quarter pants. The shirt is with cotton fabric. The pants are with cotton fa,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\MEN-Tees_Tanks-id_00000122-01_2_side.jpg,deepfashion,This man wears a short-sleeve T-shirt with graphic patterns. The T-shirt is with cotton fabric. The neckline of the T-shirt is crew.,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Cardigans-id_00002952-02_3_back.jpg,deepfashion,The shirt this female wears has long sleeves and it is with cotton fabric and solid color patterns. The person wears a hat. There is an accessory on h,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00005938-02_7_additional.jpg,deepfashion,"The tank shirt the female wears has no sleeves and its fabric is cotton. The pattern of it is floral. The female wears a long pants, with cotton fabri",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00001841-05_2_side.jpg,deepfashion,This female wears a long-sleeve shirt with graphic patterns and a three-point shorts. The shirt is with cotton fabric and its neckline is round. The s,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Blouses_Shirts-id_00001752-01_1_front.jpg,deepfashion,"Her sweater has long sleeves, cotton fabric and graphic patterns. It has a crew neckline. The shorts this lady wears is of three-point length. The sho",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Jackets_Coats-id_00000157-03_1_front.jpg,deepfashion,"Her shirt has long sleeves, cotton fabric and solid color patterns. It has a round neckline. The outer clothing the female wears is with cotton fabric",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00007716-03_3_back.jpg,deepfashion,"The upper clothing has short sleeves, cotton fabric and striped patterns.",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Shorts-id_00003639-02_4_full.jpg,deepfashion,This lady is wearing a tank tank top with pure color patterns. The tank top is with cotton fabric. It has a crew neckline. This lady wears a three-poi,Cotton,caption_keyword,0.7,NOISY
